item_id,seed_id,category,style,source_text_en,gold_condition,ar_text,ar_text_slang_eg,ar_translator_id,ar_reviewer_id,ar_validation_status,ar_notes
menst-021_clinical,menst-021,menstrual,clinical,"35-year-old patient, married 3 years, trying to conceive for 1 year, with otherwise regular menstrual cycles; reports missed periods specifically following intercourse during the fertile window, with negative pregnancy testing, occurring for two consecutive cycles.",NEEDS_GROUNDING,"مريضة تبلغ 35 عامًا، متزوجة منذ 3 سنوات وتحاول الحمل منذ سنة، ودوراتها منتظمة في العادة؛ تفيد بتأخر الطمث بعد الجماع خلال نافذة الخصوبة مع اختبارات حمل سلبية، وقد تكرر ذلك في دورتين متتاليتين.","مريضة عندها 35 سنة، متجوزة من 3 سنين وبتحاول تحمل من سنة، ودوراتها منتظمة في العادة؛ تفيد بتأخر الدورة بعد الجماع خلال نافذة الخصوبة مع اختبارات حمل سلبية، وقد تكرر ده في دورتين متتاليتين.",ChatGPT 5.6-Sol,Apr,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
menst-021_layperson,menst-021,menstrual,layperson,"Hi, I'm 35 and married for 3 years. We've been trying for a baby for a year now. My periods are usually regular, but every time I have sex during my fertile window, my period gets delayed — but I'm not pregnant. This has happened two times in a row now.",NEEDS_GROUNDING,"مرحبًا، عمري 35 عامًا ومتزوجة منذ 3 سنوات، ونحاول الإنجاب منذ سنة. دورتي منتظمة عادةً، لكن كلما حدثت العلاقة في أيام الخصوبة تتأخر الدورة رغم أنني لست حاملًا. حدث هذا مرتين متتاليتين الآن.","مرحبًا، عندي 35 سنة ومتجوزة من 3 سنين، وبنحاول نخلف من سنة. دورتي منتظمة عادةً، بس كلما حصلت العلاقة في أيام الخصوبة تتأخر الدورة رغم أنني لست حامل. حصل ده مرتين متتاليتين دلوقتي.",ChatGPT 5.6-Sol,May,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
menst-021_indirect_cultural,menst-021,menstrual,indirect_cultural,"I'm 35, married three years, and we've been hoping for a child for about a year. My cycle is usually on time, but whenever we're together during the days it matters most, my period gets delayed and there's still no news — this has happened twice now, one after another.",NEEDS_GROUNDING,"عمري 35 عامًا ومتزوجة منذ ثلاث سنوات، ونأمل في طفل منذ نحو سنة. دورتي تأتي في موعدها عادةً، لكن عندما نكون معًا في أيام الخصوبة تتأخر ثم لا يكون هناك حمل. تكرر الأمر مرتين متتاليتين.","عندي 35 سنة ومتجوزة من تلات سنين، ونفسنا في طفل من حوالي سنة. دورتي تأتي في موعدها عادةً، بس عندما نكون معًا في أيام الخصوبة تتأخر ثم لا يكون فيه حمل. تكرر الموضوع مرتين متتاليتين.",ChatGPT 5.6-Sol,Jun,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
menst-021_ambiguous,menst-021,menstrual,ambiguous,"Something odd keeps happening around the time we're trying for a baby — my cycle gets delayed but nothing comes of it, and it's happened more than once now. What could that mean?",NEEDS_GROUNDING,"يتكرر أمر غريب في الفترة التي نحاول فيها الإنجاب؛ تتأخر دورتي لكن لا يحدث حمل، وقد وقع ذلك أكثر من مرة. ماذا قد يعني هذا؟","يتكرر أمر غريب في الفترة اللي بنحاول فيها الإنجاب؛ تتأخر دورتي بس لا يحصل حمل، وقد وقع ده أكثر من مرة. ده ممكن معناه إيه؟",ChatGPT 5.6-Sol,Jul,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
menst-021_emotionally_concerned,menst-021,menstrual,emotionally_concerned,"I'm 35 and getting really anxious — we've been trying for a baby for a year, and twice in a row now my period has gotten delayed right after we tried during my fertile window, but I'm still not pregnant. What's going on?",NEEDS_GROUNDING,"عمري 35 عامًا وأشعر بقلق شديد؛ نحاول الإنجاب منذ سنة، ومرتين متتاليتين تأخرت دورتي بعد العلاقة في فترة الخصوبة، لكنني ما زلت غير حامل. ما الذي يحدث؟","عندي 35 سنة وأنا قلقانة جدًا؛ بنحاول نخلف من سنة، ومرتين متتاليتين تأخرت دورتي بعد العلاقة في فترة الخصوبة، بس أنا لسه غير حامل. إيه اللي يحدث؟",ChatGPT 5.6-Sol,Aug,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
menst-022_canonical,menst-022,menstrual,canonical,"am 27 yrs , 5 .3 feet and 52 kg.am suffering from irregular periods from 13 yrs onwards. am having treatment of this. also thyriod for which am taking thyronorm 50 mcg , for PCOD am taking ChromiNACA. I got married and wants to be pregnant . can I.",NEEDS_GROUNDING,"عمري 27 عامًا، وطولي 5.3 قدم ووزني 52 كجم. أعاني دورات غير منتظمة منذ سن 13 عامًا وأتلقى علاجًا لذلك، كما أتناول thyronorm 50 mcg للغدة الدرقية وChromiNACA لـPCOD. تزوجت وأرغب في الحمل؛ هل يمكنني ذلك؟","عندي 27 سنة، وطولي 5.3 قدم ووزني 52 كجم. دورتي مش منتظمة من سن 13 سنة وأتلقى علاجًا عشان كده، كما باخد thyronorm 50 mcg للغدة الدرقية وChromiNACA لـPCOD. اتجوزت وعايزة الحمل؛ هل أقدر؟",ChatGPT 5.6-Sol,Sep,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
menst-022_clinical,menst-022,menstrual,clinical,"27-year-old patient with irregular menses since age 13, currently under treatment; also managing hypothyroidism (thyronorm 50 mcg) and PCOD (ChromiNACA). Recently married and inquiring about ability to conceive.",NEEDS_GROUNDING,"مريضة تبلغ 27 عامًا وتعاني عدم انتظام الطمث منذ سن 13 عامًا وتتلقى علاجًا له، كما تُعالج قصور الغدة الدرقية بـthyronorm 50 mcg وPCOD بـChromiNACA. تزوجت حديثًا وتسأل عن قدرتها على الحمل.","مريضة عندها 27 سنة وتعاني عدم انتظام الدورة من سن 13 سنة وتتلقى علاجًا له، كما تُعالج قصور الغدة الدرقية بـthyronorm 50 mcg وPCOD بـChromiNACA. اتجوزت حديثًا وبتسأل عن قدرتها على الحمل.",ChatGPT 5.6-Sol,Oct,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
menst-022_layperson,menst-022,menstrual,layperson,"I'm 27, 5'3"" and 52 kg. I've had irregular periods since I was 13 and I'm being treated for it. I also have a thyroid condition, for which I take thyronorm 50 mcg, and I'm taking ChromiNACA for PCOD. I just got married and want to get pregnant — can I?",NEEDS_GROUNDING,"عمري 27 عامًا، وطولي 5 أقدام و3 بوصات ووزني 52 كجم. دورتي غير منتظمة منذ أن كان عمري 13 عامًا وأتعالج منها. لدي أيضًا مشكلة في الغدة الدرقية وأتناول لها thyronorm 50 mcg، وأتناول ChromiNACA لـPCOD. تزوجت حديثًا وأريد الحمل؛ هل أستطيع؟","عندي 27 سنة، وطولي 5 أقدام و3 بوصات ووزني 52 كجم. دورتي مش منتظمة من وأنا عندي 13 سنة وأتعالج منها. عندي كمان مشكلة في الغدة الدرقية وباخد لها thyronorm 50 mcg، وباخد ChromiNACA لـPCOD. اتجوزت حديثًا وعايزة أحمل؛ هل أستطيع؟",ChatGPT 5.6-Sol,Nov,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
menst-022_indirect_cultural,menst-022,menstrual,indirect_cultural,"I'm 27 and my cycle has never really been regular since I was a young teenager — I've been getting treatment for it, plus I take medicine for my thyroid and for a hormone condition. I recently got married and I'm hoping to start a family — is that possible for me?",NEEDS_GROUNDING,"عمري 27 عامًا، ولم تكن دورتي منتظمة منذ بداية المراهقة، وأتلقى علاجًا لها، كما أتناول أدوية للغدة الدرقية ولاضطراب هرموني. تزوجت مؤخرًا وآمل في تكوين أسرة؛ هل هذا ممكن بالنسبة لي؟","عندي 27 سنة، ومكنتش دورتي منتظمة من بداية المراهقة، وأتلقى علاجًا لها، كما باخد أدوية للغدة الدرقية ولاضطراب هرموني. اتجوزت الفترة الأخيرة وآمل إني أكوّن أسرة؛ ده ممكن بالنسبة لي؟",ChatGPT 5.6-Sol,Dec,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
menst-022_ambiguous,menst-022,menstrual,ambiguous,"I've had a cycle issue since I was young and I'm on a few different treatments for related things — now that I'm married, is it possible for me to have a baby?",NEEDS_GROUNDING,"لدي مشكلة في الدورة منذ صغري وأتناول عدة علاجات لأمور مرتبطة بها. الآن بعد أن تزوجت، هل يمكنني إنجاب طفل؟","عندي مشكلة في الدورة من صغري وباخد عدة علاجات لأمور مرتبطة بها. دلوقتي بعد أن اتجوزت، هل أقدر إنجاب طفل؟",ChatGPT 5.6-Sol,Jan,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
menst-022_emotionally_concerned,menst-022,menstrual,emotionally_concerned,"I'm 27 and I've struggled with irregular periods since I was 13, plus a thyroid condition and PCOD that I'm being treated for. I just got married and I really want to be pregnant — is that possible for me? I'm worried it might not be.",NEEDS_GROUNDING,"عمري 27 عامًا، وأعاني منذ سن 13 عامًا دورات غير منتظمة، إلى جانب مشكلة في الغدة الدرقية وPCOD وأتلقى العلاج لهما. تزوجت حديثًا وأرغب بشدة في الحمل؛ هل هذا ممكن؟ أخشى ألا أستطيع.","عندي 27 سنة، وأعاني من سن 13 سنة دورات مش منتظمة، إلى جانب مشكلة في الغدة الدرقية وPCOD وأتلقى العلاج لهما. اتجوزت حديثًا وأرغب أوي في الحمل؛ هل ده ممكن؟ أخشى أمش قادرة.",ChatGPT 5.6-Sol,Feb,reviewed,ترجمة واضحة — حافظت على المعنى والسياق
